place,lac,ci,lon,lat,2G_3G,people
MYW1062B1_绵阳新皂汽车职业学院-2,61788,13362,104.63971,31.43489,3,0.5
MYW1062C1_绵阳新皂汽车职业学院-3,61788,13363,104.63971,31.43489,3,0.5
MY_绵阳金家岭安置公寓-1,61788,13381,104.6366,31.52678,3,0.5
MY_绵阳金家岭安置公寓-2,61788,13382,104.6366,31.52678,3,0.5
MY_绵阳金家岭安置公寓-3,61788,13383,104.6366,31.52678,3,0.5
MYW1057A1_绵阳吴家镇2-1,61788,13401,104.69982,31.39045,3,0.5
MYW1057B1_绵阳吴家镇2-2,61788,13402,104.69982,31.39045,3,3
MYW1057C1_绵阳吴家镇2-3,61788,13403,104.69982,31.39045,3,3
MYW1045A1_绵阳唐家湾-1,61788,13471,104.757313,31.388532,3,2
MYW1045B1_绵阳唐家湾-2,61788,13472,104.757313,31.388532,3,0.5
MYW1045C1_绵阳唐家湾-3,61788,13473,104.757313,31.388532,3,0.5
MYW1029A1_绵阳楼房沟-1,61788,13481,104.706907,31.413991,3,0.5
MYW1029B1_绵阳楼房沟-2,61788,13482,104.706907,31.413991,3,0.5
MYW1029C1_绵阳楼房沟-3,61788,13483,104.706907,31.413991,3,0.5
MYW1056A1_绵阳吴家大堰-1,61788,13491,104.683182,31.433883,3,0.5
MYW1056B1_绵阳吴家大堰-2,61788,13492,104.683182,31.433883,3,0.5
MYW1056C1_绵阳吴家大堰-3,61788,13493,104.683182,31.433883,3,0.5
MYW1010A1_绵阳范家村委会-1,61788,13571,104.74108,31.42047,3,0.5
MYW1010B1_绵阳范家村委会-2,61788,13572,104.74108,31.42047,3,0.5
MYW1010C1_绵阳范家村委会-3,61788,13573,104.74108,31.42047,3,0.5
MYW1063A1_绵阳艺校北-1,61788,13641,104.67977,31.47611,3,5
MYW1063B1_绵阳艺校北-2,61788,13642,104.67977,31.47611,3,0.5
MYW1063C1_绵阳艺校北-3,61788,13643,104.67977,31.47611,3,0.5
MYW1063D1_绵阳艺校北-4,61788,13644,104.67977,31.47611,3,5
MYW1007A1_绵阳倍特景苑-1,61788,13661,104.70333,31.49861,3,0.5
MYW1007B1_绵阳倍特景苑-2,61788,13662,104.70333,31.49861,3,0.5
MYW1007C1_绵阳倍特景苑-3,61788,13663,104.70333,31.49861,3,2
MYW1041A1_绵阳人防办-1,61788,13671,104.71803,31.48426,3,6
MYW1041B1_绵阳人防办-2,61788,13672,104.71803,31.48426,3,0.5
MYW1041C1_绵阳人防办-3,61788,13673,104.71803,31.48426,3,0.5
MYW1066A1_绵阳永兴丰谷酒厂-1,61788,13691,104.76329,31.72282,3,0.5
MYW1066B1_绵阳永兴丰谷酒厂-2,61788,13692,104.76329,31.72282,3,0.5
MYW1066C1_绵阳永兴丰谷酒厂-3,61788,13693,104.76329,31.72282,3,0.5
MYW1179FBA1_绵阳西南财经大学综合楼-1,61788,13751,104.6855,31.4924,3,0.5
MYW1179FBB1_绵阳西南财经大学综合楼-2,61788,13752,104.6855,31.4924,3,0.5
MYW1179FBC1_绵阳西南财经大学综合楼-3,61788,13753,104.6855,31.4924,3,0.5
MYW1179FBA2_绵阳西南财经大学综合楼-4,61788,13754,104.6855,31.4924,3,0.5
MYW1179FBB2_绵阳西南财经大学综合楼-5,61788,13755,104.6855,31.4924,3,0.5
MYW1179FBC2_绵阳西南财经大学综合楼-6,61788,13756,104.6855,31.4924,3,0.5
MYW1179FBA3_绵阳西南财经大学综合楼-7,61788,13757,104.6855,31.4924,3,0.5
MYW1179FBB3_绵阳西南财经大学综合楼-8,61788,13758,104.6855,31.4924,3,0.5
MYW1179FBC3_绵阳西南财经大学综合楼-9,61788,13759,104.6855,31.4924,3,0.5
MYW1180A1_绵阳九洲体育场-1,61788,13781,104.619029,31.455919,3,5
MYW1180B1_绵阳九洲体育场-2,61788,13782,104.619029,31.455919,3,0.5
MYW1180C1_绵阳九洲体育场-3,61788,13783,104.619029,31.455919,3,0.5
MYW1180A2_绵阳九洲体育场-4,61788,13784,104.619029,31.455919,3,0.5
MYW1180B2_绵阳九洲体育场-5,61788,13785,104.619029,31.455919,3,0.5
MYW1180C2_绵阳九洲体育场-6,61788,13786,104.619029,31.455919,3,0.5
MYW1180A3_绵阳九洲体育场-7,61788,13787,104.619029,31.455919,3,0.5
MYW1180B3_绵阳九洲体育场-8,61788,13788,104.619029,31.455919,3,0.5
MYW1180C3_绵阳九洲体育场-9,61788,13789,104.619029,31.455919,3,0.5
MYW1184_绵阳西财C1宿舍楼-1,61788,13821,104.682547,31.49321,3,0.5
MYW1184_绵阳西财C1宿舍楼-2,61788,13822,104.682547,31.49321,3,0.5
MYW1184_绵阳西财C1宿舍楼-3,61788,13823,104.682547,31.49321,3,2
MYW1184_绵阳西财C1宿舍楼-4,61788,13824,104.682547,31.49321,3,2
MYW1184_绵阳西财C1宿舍楼-5,61788,13825,104.682547,31.49321,3,0.5
MYW1184_绵阳西财C1宿舍楼-6,61788,13826,104.682547,31.49321,3,0.5
MYW1186A1_绵阳华润中央公园1-1,61788,13841,104.712192,31.487297,3,4
MYW1186B1_绵阳华润中央公园1-2,61788,13842,104.712192,31.487297,3,4
MYW1186C1_绵阳华润中央公园1-3,61788,13843,104.712192,31.487297,3,4
MYW1186D1_绵阳华润中央公园2-1,61788,13844,104.712192,31.487297,3,0.5
MYW1186E1_绵阳华润中央公园2-2,61788,13845,104.712192,31.487297,3,0.5
MYW1186F1_绵阳华润中央公园2-3,61788,13846,104.712192,31.487297,3,4
MYW1187A1_绵阳磨家3536-1,61788,13851,104.605864,31.453833,3,0.5
MYW1187B1_绵阳磨家3536-2,61788,13852,104.605864,31.453833,3,0.5
MYW1187C1_绵阳磨家3536-3,61788,13853,104.605864,31.453833,3,0.5
MYW0647A2_绵阳永兴-4,61788,14,104.63646,31.46258,3,17
MYW1207A1_绵阳南收费站-1,61788,14051,104.760242,31.465057,3,0.5
MYW1207B1_绵阳南收费站-2,61788,14052,104.760242,31.465057,3,0.5
MYW1207C1_绵阳南收费站-3,61788,14053,104.760242,31.465057,3,0.5
MYW1212A1_绵阳艾默生能源公司-1,61788,14101,104.674893,31.450583,3,0.5
MYW1212B1_绵阳艾默生能源公司-2,61788,14102,104.674893,31.450583,3,1
MYW1212C1_绵阳艾默生能源公司-3,61788,14103,104.674893,31.450583,3,0.5
MYW1225A1_绵阳河边上游村-1,61788,14231,104.554201,31.463999,3,0.5
MYW1225B1_绵阳河边上游村-2,61788,14232,104.554201,31.463999,3,6
MYW1225C1_绵阳河边上游村-3,61788,14233,104.554201,31.463999,3,0.5
MYW1226A1_绵阳河边统建房-1,61788,14241,104.549404,31.464225,3,0.5
MYW1226B1_绵阳河边统建房-2,61788,14242,104.549404,31.464225,3,6
MYW1226C1_绵阳河边统建房-3,61788,14243,104.549404,31.464225,3,0.5
MYW1228A1_绵阳伟嘉宾馆-1,61788,14261,104.683617,31.480607,3,6
MYW1228B1_绵阳伟嘉宾馆-2,61788,14262,104.683617,31.480607,3,6
MYW1228C1_绵阳伟嘉宾馆-3,61788,14263,104.683617,31.480607,3,6
MYW1228A1_绵阳园艺广电-1,61788,14271,104.6364,31.52672,3,0.5
MYW1228B1_绵阳园艺广电-2,61788,14272,104.6364,31.52672,3,0.5
MYW1228C1_绵阳园艺广电-3,61788,14273,104.6364,31.52672,3,0.5
MYW1229A2_绵阳园艺广电-4,61788,14274,104.6364,31.52672,3,0.5
MYW1229B2_绵阳园艺广电-5,61788,14275,104.6364,31.52672,3,0.5
MYW1229C2_绵阳园艺广电-6,61788,14276,104.6364,31.52672,3,0.5
MYW1229A3_绵阳园艺广电-7,61788,14277,104.6364,31.52672,3,0.5
MYW1229B3_绵阳园艺广电-8,61788,14278,104.6364,31.52672,3,0.5
MYW1229C3_绵阳园艺广电-9,61788,14279,104.6364,31.52672,3,0.5
MYW1239_绵阳河边海丰村,61788,14291,104.561981,31.456213,3,6
MYW1239_绵阳河边海丰村,61788,14292,104.561981,31.456213,3,0.5
MYW1239_绵阳河边海丰村,61788,14293,104.561981,31.456213,3,0.5
MYW0511A1_绵阳汽车站-1,61788,1441,104.7092528,31.45852,3,0.5
MYW0511B1_绵阳汽车站-2,61788,1442,104.7092528,31.45852,3,1
MYW0511C1_绵阳汽车站-3,61788,1443,104.7092528,31.45852,3,1
MYW0511A2_绵阳汽车站-4,61788,1444,104.7092528,31.45852,3,0.5
MYW0511B2_绵阳汽车站-5,61788,1445,104.7092528,31.45852,3,0.5
MYW0511C2_绵阳汽车站-6,61788,1446,104.7092528,31.45852,3,0.5
MYW0511A3_绵阳汽车站-7,61788,1447,104.7092528,31.45852,3,0.5
MYW0511B3_绵阳汽车站-8,61788,1448,104.7092528,31.45852,3,0.5
MYW0511C3_绵阳汽车站-9,61788,1449,104.7092528,31.45852,3,0.5
MYW1477A1_绵阳瑞麟国际-1,61788,14771,104.67448,31.47498,3,0.5
MYW1477B1_绵阳瑞麟国际-2,61788,14772,104.67448,31.47498,3,0.5
MYW1478A1_绵阳毅德商贸城B区-1,61788,14781,104.718738,31.441899,3,0.5
MYW1478B1_绵阳毅德商贸城B区-2,61788,14782,104.718738,31.441899,3,0.5
MYW1478C1_绵阳毅德商贸城B区-3,61788,14783,104.718738,31.441899,3,0.5
MYW1478A2_绵阳毅德商贸城B区-4,61788,14784,104.718738,31.441899,3,0.5
MYW1478B2_绵阳毅德商贸城B区-5,61788,14785,104.718738,31.441899,3,0.5
MYW1478C2_绵阳毅德商贸城B区-6,61788,14786,104.718738,31.441899,3,0.5
MYW1480A1_绵阳九州家园拉远-1,61788,14801,104.68078,31.48361,3,0.5
MYW1481A1_绵阳磨家收费站-1,61788,14811,104.61257,31.45148,3,0.5
MYW1481B1_绵阳磨家收费站-2,61788,14812,104.61257,31.45148,3,0.5
MYW1481C1_绵阳磨家收费站-3,61788,14813,104.61257,31.45148,3,0.5
MYW1483A1_绵阳英郦庄园-1,61788,14831,104.692469,31.454851,3,1
MYW1483B1_绵阳英郦庄园-2,61788,14832,104.692469,31.454851,3,0.5
MYW1483C1_绵阳英郦庄园-3,61788,14833,104.692469,31.454851,3,0.5
MYW1484A1_绵阳古井广电大学东-1,61788,14841,104.681914,31.444687,3,0.5
MYW1484B1_绵阳古井广电大学东-2,61788,14842,104.681914,31.444687,3,0.5
MYW1484C1_绵阳古井广电大学东-3,61788,14843,104.681914,31.444687,3,0.5
MYW1485A1_绵阳新皂驾校移动站高铁拉远-1,61788,14851,104.63927,31.42501,3,0.5
MYW1486A1_绵阳827结冰风洞中心基站-1,61788,14861,104.67301,31.4351,3,0.5
MYW1486B1_绵阳827结冰风洞中心基站-2,61788,14862,104.67301,31.4351,3,0.5
MYW1486C1_绵阳827结冰风洞中心基站-3,61788,14863,104.67301,31.4351,3,0.5
MYW1487A1_绵阳827电弧风洞中心基站-1,61788,14871,104.67501,31.4285,3,0.5
MYW1487B1_绵阳827电弧风洞中心基站-2,61788,14872,104.67501,31.4285,3,0.5
MYW1487C1_绵阳827电弧风洞中心基站-3,61788,14873,104.67501,31.4285,3,0.5
MYW1488A1_绵阳827综合楼基站-1,61788,14881,104.6701,31.4248,3,0.5
MYW1488B1_绵阳827综合楼基站-2,61788,14882,104.6701,31.4248,3,0.5
MYW1488C1_绵阳827综合楼基站-3,61788,14883,104.6701,31.4248,3,0.5
MYW1488A2_绵阳827综合楼基站-4,61788,14884,104.6701,31.4248,3,0.5
MYW1488B2_绵阳827综合楼基站-5,61788,14885,104.6701,31.4248,3,0.5
MYW1488C2_绵阳827综合楼基站-6,61788,14886,104.6701,31.4248,3,0.5
MYW1489A1_绵阳九洲体育馆A区-1,61788,14891,104.61895,31.455897,3,0.5
MYW1489B1_绵阳九洲体育馆A区-2,61788,14892,104.61895,31.455897,3,0.5
MYW1489C1_绵阳九洲体育馆A区-3,61788,14893,104.61895,31.455897,3,0.5
MYW1489A2_绵阳九洲体育馆A区-4,61788,14894,104.61895,31.455897,3,0.5
MYW1489B2_绵阳九洲体育馆A区-5,61788,14895,104.61895,31.455897,3,0.5
MYW1489C2_绵阳九洲体育馆A区-6,61788,14896,104.61895,31.455897,3,0.5
MYW1489A3_绵阳九洲体育馆A区-7,61788,14897,104.61895,31.455897,3,0.5
MYW1489B3_绵阳九洲体育馆A区-8,61788,14898,104.61895,31.455897,3,0.5
MYW1489C3_绵阳九洲体育馆A区-9,61788,14899,104.61895,31.455897,3,0.5
MYW1498A1_绵阳大包梁兴隆社区-1,61788,14981,104.67191,31.48781,3,0.5
MYW1498B1_绵阳大包梁兴隆社区-2,61788,14982,104.67191,31.48781,3,0.5
MYW1498C1_绵阳大包梁兴隆社区-3,61788,14983,104.67191,31.48781,3,0.5
MYW0647B2_绵阳永兴-5,61788,15,104.63646,31.46258,3,0.5
MYW1500A1_绵阳天泰剑南食品城-1,61788,15001,104.72935,31.43467,3,0.5
MYW1500B1_绵阳天泰剑南食品城-2,61788,15002,104.72935,31.43467,3,0.5
MYW1500C1_绵阳天泰剑南食品城-3,61788,15003,104.72935,31.43467,3,0.5
MYW0592A1_绵阳文竹街-1,61788,151,104.72085,31.46094,3,6
MYW0592B1_绵阳文竹街-2,61788,152,104.72085,31.46094,3,0.5
MYW1521A1_绵阳九洲体育馆B区-1,61788,15211,104.61895,31.455897,3,2
MYW1521B1_绵阳九洲体育馆B区-2,61788,15212,104.61895,31.455897,3,0.5
MYW1521C1_绵阳九洲体育馆B区-3,61788,15213,104.61895,31.455897,3,0.5
MYW1521A2_绵阳九洲体育馆B区-4,61788,15214,104.61895,31.455897,3,0.5
MYW1521B2_绵阳九洲体育馆B区-5,61788,15215,104.61895,31.455897,3,0.5
MYW1521C2_绵阳九洲体育馆B区-6,61788,15216,104.61895,31.455897,3,0.5
MYW1521A3_绵阳九洲体育馆B区-7,61788,15217,104.61895,31.455897,3,0.5
MYW1521B3_绵阳九洲体育馆B区-8,61788,15218,104.61895,31.455897,3,0.5
MYW1521C3_绵阳九洲体育馆B区-9,61788,15219,104.61895,31.455897,3,0.5
MYW1522A1_绵阳高新河边观音堂-1,61788,15221,104.561981,31.456213,3,0.5
MYW1522B1_绵阳高新河边观音堂-2,61788,15222,104.561981,31.456213,3,0.5
MYW1522C1_绵阳高新河边观音堂-3,61788,15223,104.561981,31.456213,3,0.5
MYW1524A1_绵阳毅德商贸城-1,61788,15241,104.721509,31.439899,3,0.5
MYW1524B1_绵阳毅德商贸城-2,61788,15242,104.721509,31.439899,3,0.5
MYW1524C1_绵阳毅德商贸城-3,61788,15243,104.721509,31.439899,3,0.5
MYW0592C1_绵阳文竹街-3,61788,153,104.72085,31.46094,3,0.5
MYW1534A1_绵阳新皂镇赵家老院子-1,61788,15341,104.624652,31.434531,3,0.5
MYW1534B1_绵阳新皂镇赵家老院子-2,61788,15342,104.624652,31.434531,3,0.5
MYW1534C1_绵阳新皂镇赵家老院子-3,61788,15343,104.624652,31.434531,3,0.5
MYW1535A1_绵阳天泰剑南食品城1号楼-1,61788,15351,104.726241,31.434442,3,2
MYW1535B1_绵阳天泰剑南食品城1号楼-2,61788,15352,104.726241,31.434442,3,0.5
MYW1535C1_绵阳天泰剑南食品城1号楼-3,61788,15353,104.726241,31.434442,3,0.5
MYW1536A1_绵阳毅德商贸城C区-1,61788,15361,104.721509,31.439899,3,1
MYW1536B1_绵阳毅德商贸城C区-2,61788,15362,104.721509,31.439899,3,0.5
MYW1536C1_绵阳毅德商贸城C区-3,61788,15363,104.721509,31.439899,3,0.5
MYW1538A1_绵阳四川中医药高等专科学校新建站-1,61788,15381,104.72736,31.47621,3,0.5
MYW1538B1_绵阳四川中医药高等专科学校新建站-2,61788,15382,104.72736,31.47621,3,0.5
MYW1538C1_绵阳四川中医药高等专科学校新建站-3,61788,15383,104.72736,31.47621,3,0.5
MYW1539A1_绵阳外国语实验学校银杏楼-1,61788,15391,104.67601,31.5083,3,0.5
MYW1539B1_绵阳外国语实验学校银杏楼-2,61788,15392,104.67601,31.5083,3,0.5
MYW1539C1_绵阳外国语实验学校银杏楼-3,61788,15393,104.67601,31.5083,3,0.5
MYW0592A2_绵阳文竹街-4,61788,154,104.72085,31.46094,3,0.5
MYW1540A1_绵阳水电校-1,61788,15401,104.68467,31.508241,3,0.5
MYW1540B1_绵阳水电校-2,61788,15402,104.68467,31.508241,3,0.5
MYW1540C1_绵阳水电校-3,61788,15403,104.68467,31.508241,3,2
MYW1541A1_绵阳毅德商贸城D区-1,61788,15411,104.721509,31.439899,3,0.5
MYW1541B1_绵阳毅德商贸城D区-2,61788,15412,104.721509,31.439899,3,1
MYW1541C1_绵阳毅德商贸城D区-3,61788,15413,104.721509,31.439899,3,0.5
MYW1543A1_绵阳肖家堰沟-1,61788,15431,104.71973,31.44848,3,0.5
MYW1543B1_绵阳肖家堰沟-2,61788,15432,104.71973,31.44848,3,1
MYW1544A1_绵阳林海山庄-1,61788,15441,104.69225,31.47395,3,0.5
MYW1544B1_绵阳林海山庄-2,61788,15442,104.69225,31.47395,3,0.5
MYW1544C1_绵阳林海山庄-3,61788,15443,104.69225,31.47395,3,1
MYW1545A1_绵阳天泰剑南食品城2号楼-1,61788,15451,104.726508,31.436788,3,0.5
MYW1545B1_绵阳天泰剑南食品城2号楼-2,61788,15452,104.726508,31.436788,3,0.5
MYW1545C1_绵阳天泰剑南食品城2号楼-3,61788,15453,104.726508,31.436788,3,0.5
MYW0592B2_绵阳文竹街-5,61788,155,104.72085,31.46094,3,0.5
MYW1550A1_绵阳石梯子村-1,61788,15501,104.64751,31.439274,3,0.5
MYW1550B1_绵阳石梯子村-2,61788,15502,104.64751,31.439274,3,0.5
MYW1550C1_绵阳石梯子村-3,61788,15503,104.64751,31.439274,3,0.5
MYW0592C2_绵阳文竹街-6,61788,156,104.72085,31.46094,3,0.5
MYW0592A3_绵阳文竹街-7,61788,157,104.72085,31.46094,3,0.5
MYW0592B3_绵阳文竹街-8,61788,158,104.72085,31.46094,3,0.5
MYW0592C3_绵阳文竹街-9,61788,159,104.72085,31.46094,3,0.5
MYW0647C2_绵阳永兴-6,61788,16,104.63646,31.46258,3,0.5
MYW1630A1_绵阳绵山中学实验学校食堂-1,61788,16301,104.68042,31.50022,3,0.5
MYW1630B1_绵阳绵山中学实验学校食堂-2,61788,16302,104.68042,31.50022,3,0.5
MYW1630C1_绵阳绵山中学实验学校食堂-3,61788,16303,104.68042,31.50022,3,2
MYW1632A1_绵阳南山中学实验学校桂园-1,61788,16321,104.68151,31.50497,3,0.5
MYW1632B1_绵阳南山中学实验学校桂园-2,61788,16322,104.68151,31.50497,3,0.5
MYW1632C1_绵阳南山中学实验学校桂园-3,61788,16323,104.68151,31.50497,3,0.5
MYW1633A1_绵阳外国语实验学校稻香楼-1,61788,16331,104.6752,31.506198,3,0.5
MYW1633B1_绵阳外国语实验学校稻香楼-2,61788,16332,104.6752,31.506198,3,0.5
MYW1633C1_绵阳外国语实验学校稻香楼-3,61788,16333,104.6752,31.506198,3,3
MYW1640A1_绵阳二环华晨-1,61788,16401,104.83501,31.35224,3,0.5
MYW1640B1_绵阳二环华晨-2,61788,16402,104.83501,31.35224,3,0.5
MYW1640C1_绵阳二环华晨-3,61788,16403,104.83501,31.35224,3,0.5
MYW1641A1_绵阳金祥站台-1,61788,16411,104.78471,31.48741,3,0.5
MYW1641B1_绵阳金祥站台-2,61788,16412,104.78471,31.48741,3,0.5
MYW1641C1_绵阳金祥站台-3,61788,16413,104.78471,31.48741,3,0.5
MYW1642A1_绵阳西财移动站-1,61788,16421,104.71046,31.48438,3,0.5
MYW1642B1_绵阳西财移动站-2,61788,16422,104.71046,31.48438,3,0.5
MYW1642C1_绵阳西财移动站-3,61788,16423,104.71046,31.48438,3,0.5
MYW1644A1_绵阳飞来石隧道-1,61788,16441,104.716479,31.457225,3,0.5
MYW1644B1_绵阳飞来石隧道-2,61788,16442,104.716479,31.457225,3,0.5
MYW1644C1_绵阳飞来石隧道-3,61788,16443,104.716479,31.457225,3,0.5
MYW1644D1_绵阳飞来石隧道-4,61788,16444,104.716479,31.457225,3,0.5
MYW1656A1_绵阳南山双语学校-1,61788,16561,104.6359,31.52785,3,0.5
MYW1656B1_绵阳南山双语学校-2,61788,16562,104.6359,31.52785,3,0.5
MYW1656C1_绵阳南山双语学校-3,61788,16563,104.6359,31.52785,3,0.5
MYW0609A1_绵阳西元村-1,61788,1741,104.69295,31.50755,3,0.5
MYW0609B1_绵阳西元村-2,61788,1742,104.69295,31.50755,3,0.5
MYW0609C1_绵阳西元村-3,61788,1743,104.69295,31.50755,3,0.5
MYW0609A2_绵阳西元村-4,61788,1744,104.69295,31.50755,3,0.5
MYW0609B2_绵阳西元村-5,61788,1745,104.69295,31.50755,3,0.5
MYW0609C2_绵阳西元村-6,61788,1746,104.69295,31.50755,3,0.5
MYW0593A1_绵阳吴家环卫车队-1,61788,1791,104.72167,31.42051,3,0.5
MYW0593B1_绵阳吴家环卫车队-2,61788,1792,104.72167,31.42051,3,0.5
MYW0593C1_绵阳吴家环卫车队-3,61788,1793,104.72167,31.42051,3,0.5
MYW0524A1_绵阳上马北街-1,61788,1801,104.69416,31.49053,3,3
MYW0524B1_绵阳上马北街-2,61788,1802,104.69416,31.49053,3,0.5
MYW0524C1_绵阳上马北街-3,61788,1803,104.69416,31.49053,3,0.5
MYW0524A2_绵阳上马北街-4,61788,1804,104.69416,31.49053,3,0.5
MYW0524B2_绵阳上马北街-5,61788,1805,104.69416,31.49053,3,0.5
MYW0524C2_绵阳上马北街-6,61788,1806,104.69416,31.49053,3,0.5
MYW0361A1_绵阳翡翠园-1,61788,1821,104.69462,31.47022,3,0.5
MYW0361B1_绵阳翡翠园-2,61788,1822,104.69462,31.47022,3,3
MYW0361C1_绵阳翡翠园-3,61788,1823,104.69462,31.47022,3,0.5
MYW0361A2_绵阳翡翠园-4,61788,1824,104.69462,31.47022,3,0.5
MYW0361B2_绵阳翡翠园-5,61788,1825,104.69462,31.47022,3,0.5
MYW0361C2_绵阳翡翠园-6,61788,1826,104.69462,31.47022,3,0.5
MYW1835A1_绵阳关帝南垭庙-1,61788,18351,104.79416,31.33935,3,0.5
MYW1835B1_绵阳关帝南垭庙-2,61788,18352,104.79416,31.33935,3,0.5
MYW1835C1_绵阳关帝南垭庙-3,61788,18353,104.79416,31.33935,3,0.5
MYW1837A1_绵阳石洞农技站-1,61788,18371,104.67171,31.32487,3,0.5
MYW1837B1_绵阳石洞农技站-2,61788,18372,104.67171,31.32487,3,0.5
MYW1837C1_绵阳石洞农技站-3,61788,18373,104.67171,31.32487,3,0.5
MYW1844A1_绵阳玉皇镇砖厂-1,61788,18441,104.70869,31.29818,3,0.5
MYW1844B1_绵阳玉皇镇砖厂-2,61788,18442,104.70869,31.29818,3,0.5
MYW1844C1_绵阳玉皇镇砖厂-3,61788,18443,104.70869,31.29818,3,0.5
MYW0630A1_绵阳新皂卫生院-1,61788,1861,104.64052,31.44885,3,0.5
MYW0630B1_绵阳新皂卫生院-2,61788,1862,104.64052,31.44885,3,1
MYW0630C1_绵阳新皂卫生院-3,61788,1863,104.64052,31.44885,3,0.5
MYW1880A1_绵阳河边中物-1,61788,18801,104.50945,31.47836,3,0.5
MYW1880B1_绵阳河边中物-2,61788,18802,104.50945,31.47836,3,0.5
MYW1880C1_绵阳河边中物-3,61788,18803,104.50945,31.47836,3,0.5
MYW0028FBA1_绵阳九州软件园-1,61788,1891,104.67311,31.50062,3,0.5
MYW0028FBB1_绵阳九州软件园-2,61788,1892,104.67311,31.50062,3,0.5
MYW0028FBC1_绵阳九州软件园-3,61788,1893,104.67311,31.50062,3,3
MYW0028FBA2_绵阳九州软件园-5,61788,1895,104.67311,31.50062,3,0.5
MYW1895A1_绵阳杨家香草园-1,61788,18951,104.71855,31.33912,3,0.5
MYW1895B1_绵阳杨家香草园-2,61788,18952,104.71855,31.33912,3,0.5
MYW1895C1_绵阳杨家香草园-3,61788,18953,104.71855,31.33912,3,0.5
MYW0028FBB2_绵阳九州软件园-6,61788,1896,104.67311,31.50062,3,0.5
MYW0348A1_绵阳东辰后门-1,61788,1911,104.70739,31.47771,3,1
MYW0348B1_绵阳东辰后门-2,61788,1912,104.70739,31.47771,3,2
MYW0348C1_绵阳东辰后门-3,61788,1913,104.70739,31.47771,3,0.5
MYW0517A1_绵阳秋家庙站-1,61788,1981,104.59871,31.46546,3,0.5
MYW0517B1_绵阳秋家庙站-2,61788,1982,104.59871,31.46546,3,0.5
MYW0517C1_绵阳秋家庙站-3,61788,1983,104.59871,31.46546,3,0.5
MYW0556A1_绵阳双碑七队-1,61788,2001,104.68806,31.47223,3,2
MYW1180A4_绵阳九洲体育场-10,61788,20011,104.619029,31.455919,3,0.5
MYW1180B4_绵阳九洲体育场-11,61788,20012,104.619029,31.455919,3,0.5
MYW1180C4_绵阳九洲体育场-12,61788,20013,104.619029,31.455919,3,0.5
MYW0556B1_绵阳双碑七队-2,61788,2002,104.68806,31.47223,3,2
MYW0556C1_绵阳双碑七队-3,61788,2003,104.68806,31.47223,3,2
MYW0556A2_绵阳双碑七队-4,61788,2004,104.68806,31.47223,3,1
MYW0556B2_绵阳双碑七队-5,61788,2005,104.68806,31.47223,3,1
MYW0556C2_绵阳双碑七队-6,61788,2006,104.68806,31.47223,3,1
MYW0554A1_绵阳曙光招待-1,61788,2031,104.72059,31.46634,3,1
MYW0554B1_绵阳曙光招待-2,61788,2032,104.72059,31.46634,3,1
MYW0554C1_绵阳曙光招待-3,61788,2033,104.72059,31.46634,3,1
MYW0554A2_绵阳曙光招待-4,61788,2034,104.72059,31.46634,3,0.5
MYW0554B2_绵阳曙光招待-5,61788,2035,104.72059,31.46634,3,0.5
MYW0554C2_绵阳曙光招待-6,61788,2036,104.72059,31.46634,3,0.5
MYW0554C3_绵阳曙光招待-9,61788,2039,104.72059,31.46634,3,0.5
MYW0029FBC3_绵阳卢卡美郡-9,61788,2170,104.67448,31.47498,3,0.5
MYW0029FBA1_绵阳卢卡美郡-1,61788,2171,104.67448,31.47498,3,0.5
